mapID,map_file_id,depth
5963,1,0
6010,1,0
6101,1,0
6182,1,0
6184,1,0
6189,1,0
6191,1,0
6238,1,0
6249,1,0
6273,1,0
6294,1,0
6295,1,0
6306,1,0
6336,1,0
6366,1,0
6395,1,0
6417,1,0
6454,1,0
6475,1,0
6508,1,0
6521,1,0
6550,1,0
6574,1,0
6575,1,0
6609,1,0
6619,1,0
6686,1,0
6689,1,0
6698,1,0
6759,1,0
6828,1,0
6849,1,0
6850,1,0
6890,1,0
6917,1,0
6932,1,0
7042,1,0
7048,1,0
7136,1,0
7142,1,0
7147,1,0
7162,1,0
7188,1,0
7204,1,0
7208,1,0
7224,1,0
7250,1,0
7287,1,0
7346,1,0
7357,1,0
7366,1,0
7372,1,0
7374,1,0
7398,1,0
7425,1,0
7436,1,0
7473,1,0
7499,1,0
7509,1,0
7546,1,0
7549,1,0
7552,1,0
7564,1,0
7594,1,0
7631,1,0
7633,1,0
7646,1,0
7647,1,0
7703,1,0
7711,1,0
7722,1,0
7818,1,0
7832,1,0
7834,1,0
7891,1,0
7917,1,0
7923,1,0
8014,1,0
8018,1,0
8019,1,0
8038,1,0
8051,1,0
8076,1,0
8118,1,0
8129,1,0
8154,1,0
8183,1,0
8194,1,0
8228,1,0
8236,1,0
8242,1,0
8348,1,0
8365,1,0
8409,1,0
8494,1,0
8518,1,0
8529,1,0
8530,1,0
8540,1,0
8605,1,0
8609,1,0
8620,1,0
8629,1,0
8632,1,0
8656,1,0
8668,1,0
8704,1,0
8752,1,0
8822,1,0
8823,1,0
8824,1,0
8826,1,0
8830,1,0
8881,1,0
8882,1,0
8917,1,0
8938,1,0
8944,1,0
8945,1,0
8963,1,0
8978,1,0
8986,1,0
9003,1,0
9027,1,0
9041,1,0
9042,1,0
9061,1,0
9064,1,0
9105,1,0
9127,1,0
9153,1,0
9160,1,0
9203,1,0
9218,1,0
9242,1,0
9252,1,0
9367,1,0
9375,1,0
9444,1,0
9468,1,0
9473,1,0
9501,1,0
9557,1,0
9614,1,0
9644,1,0
9651,1,0
9754,1,0
9762,1,0
9769,1,0
9818,1,0
9871,1,0
9885,1,0
9892,1,0
9943,1,0
9958,1,0
9973,1,0
9985,1,0
10021,1,0
10025,1,0
10032,1,0
10048,1,0
10072,1,0
10102,1,0
10129,1,0
10164,1,0
10174,1,0
10179,1,0
10180,1,0
10193,1,0
10251,1,0
10305,1,0
10312,1,0
10315,1,0
10327,1,0
10350,1,0
10355,1,0
10360,1,0
10363,1,0
10377,1,0
10383,1,0
10396,1,0
10414,1,0
10417,1,0
10425,1,0
10457,1,0
10458,1,0
10464,1,0
10488,1,0
10506,1,0
10554,1,0
10571,1,0
10584,1,0
10589,1,0
10600,1,0
10714,1,0
10734,1,0
10759,1,0
10797,1,0
10806,1,0
10823,1,0
10838,1,0
10854,1,0
10980,1,0
11000,1,0
11035,1,0
11118,1,0
11171,1,0
11247,1,0
11283,1,0
11329,1,0
11354,1,0
11355,1,0
11411,1,0
11412,1,0
11463,1,0
11493,1,0
11543,1,0
11622,1,0
11647,1,0
11653,1,0
11678,1,0
11769,1,0
11784,1,0
11837,1,0
11876,1,0
11878,1,0
11895,1,0
11917,1,0
11943,1,0
11967,1,0
12030,1,0
12031,1,0
12062,1,0
12106,1,0
12140,1,0
12283,1,0
12288,1,0
12303,1,0
12331,1,0
12374,1,0
12385,1,0
12446,1,0
12450,1,0
12455,1,0
12460,1,0
12477,1,0
12514,1,0
12559,1,0
12662,1,0
12664,1,0
12779,1,0
12794,1,0
12882,1,0
12916,1,0
12981,1,0
13027,1,0
13029,1,0
13055,1,0
13060,1,0
13070,1,0
13085,1,0
13137,1,0
13209,1,0
13241,1,0
13245,1,0
13261,1,0
13263,1,0
13266,1,0
13315,1,0
13333,1,0
13334,1,0
13337,1,0
13386,1,0
13420,1,0
13433,1,0
13500,1,0
13504,1,0
13524,1,0
13572,1,0
13588,1,0
13594,1,0
13622,1,0
13633,1,0
13704,1,0
13714,1,0
13752,1,0
13768,1,0
13818,1,0
13820,1,0
13842,1,0
13893,1,0
13996,1,0
14034,1,0
14106,1,0
14109,1,0
14117,1,0
14144,1,0
14145,1,0
14155,1,0
14220,1,0
14247,1,0
14257,1,0
14295,1,0
14334,1,0
14366,1,0
14416,1,0
14442,1,0
14444,1,0
14506,1,0
14521,1,0
14522,1,0
14523,1,0
14541,1,0
14548,1,0
14572,1,0
14585,1,0
14636,1,0
14644,1,0
14681,1,0
14729,1,0
14744,1,0
14747,1,0
14761,1,0
14775,1,0
14812,1,0
14863,1,0
14884,1,0
14902,1,0
14939,1,0
15023,1,0
15041,1,0
15052,1,0
15053,1,0
15062,1,0
15069,1,0
15088,1,0
15095,1,0
15112,1,0
15132,1,0
15157,1,0
15200,1,0
15216,1,0
15245,1,0
15253,1,0
15275,1,0
15393,1,0
15400,1,0
15461,1,0
15498,1,0
15509,1,0
15510,1,0
15553,1,0
15604,1,0
15611,1,0
15617,1,0
15637,1,0
15719,1,0
15728,1,0
15774,1,0
15795,1,0
15848,1,0
15851,1,0
15894,1,0
15904,1,0
15944,1,0
15952,1,0
16047,1,0
16056,1,0
16059,1,0
16100,1,0
16109,1,0
16114,1,0
16145,1,0
16187,1,0
16228,1,0
16245,1,0
16262,1,0
16286,1,0
16301,1,0
16330,1,0
16396,1,0
16476,1,0
16499,1,0
16512,1,0
16543,1,0
16556,1,0
16580,1,0
16593,1,0
16643,1,0
16692,1,0
16697,1,0
16785,1,0
16849,1,0
16882,1,0
16893,1,0
16923,1,0
16930,1,0
16959,1,0
17168,1,0
17189,1,0
17264,1,0
17274,1,0
17278,1,0
17295,1,0
17303,1,0
17337,1,0
17339,1,0
17419,1,0
17443,1,0
17462,1,0
17520,1,0
17558,1,0
17560,1,0
17575,1,0
17631,1,0
17651,1,0
17689,1,0
17733,1,0
17783,1,0
17813,1,0
17845,1,0
17882,1,0
17889,1,0
17897,1,0
17905,1,0
17922,1,0
17940,1,0
17947,1,0
18001,1,0
18080,1,0
18096,1,0
18127,1,0
18162,1,0
18226,1,0
18266,1,0
18294,1,0
18441,1,0
18442,1,0
18460,1,0
18519,1,0
18522,1,0
18536,1,0
18553,1,0
18584,1,0
18589,1,0
18631,1,0
18657,1,0
18660,1,0
18689,1,0
18761,1,0
18893,1,0
18926,1,0
18976,1,0
18988,1,0
19053,1,0
19112,1,0
19119,1,0
19135,1,0
19152,1,0
19241,1,0
19243,1,0
19279,1,0
19291,1,0
19312,1,0
19335,1,0
19429,1,0
19437,1,0
19446,1,0
19464,1,0
19492,1,0
19503,1,0
19515,1,0
19527,1,0
19546,1,0
19571,1,0
19610,1,0
19621,1,0
19644,1,0
19651,1,0
19724,1,0
19726,1,0
19743,1,0
19759,1,0
19773,1,0
19815,1,0
19880,1,0
19928,1,0
19931,1,0
19940,1,0
19976,1,0
20075,1,0
20079,1,0
20111,1,0
20157,1,0
20169,1,0
20189,1,0
20203,1,0
20214,1,0
20221,1,0
20239,1,0
20271,1,0
20325,1,0
20329,1,0
20388,1,0
20434,1,0
20437,1,0
20453,1,0
20465,1,0
20490,1,0
20501,1,0
20590,1,0
20607,1,0
20642,1,0
20688,1,0
20694,1,0
20802,1,0
20805,1,0
20844,1,0
20856,1,0
20950,1,0
20996,1,0
21046,1,0
21061,1,0
21075,1,0
21126,1,0
21155,1,0
21184,1,0
21187,1,0
21278,1,0
21300,1,0
21393,1,0
21415,1,0
21480,1,0
21483,1,0
21555,1,0
21589,1,0
21611,1,0
21672,1,0
21679,1,0
21699,1,0
21722,1,0
21724,1,0
21773,1,0
21801,1,0
21817,1,0
21853,1,0
21903,1,0
21916,1,0
21934,1,0
21984,1,0
22045,1,0
22054,1,0
22058,1,0
22060,1,0
22082,1,0
22090,1,0
22107,1,0
22108,1,0
22224,1,0
22282,1,0
22320,1,0
22342,1,0
22387,1,0
22393,1,0
22402,1,0
22422,1,0
22435,1,0
22437,1,0
22499,1,0
22537,1,0
22623,1,0
22637,1,0
22703,1,0
22715,1,0
22720,1,0
22742,1,0
22761,1,0
22772,1,0
22797,1,0
22807,1,0
22822,1,0
22831,1,0
22869,1,0
22890,1,0
22943,1,0
22953,1,0
22957,1,0
22994,1,0
23002,1,0
23041,1,0
23054,1,0
23071,1,0
23078,1,0
23079,1,0
23113,1,0
23117,1,0
23126,1,0
23137,1,0
23248,1,0
23281,1,0
23295,1,0
23339,1,0
23406,1,0
23422,1,0
23442,1,0
23456,1,0
23462,1,0
23471,1,0
23479,1,0
23515,1,0
23517,1,0
23524,1,0
23566,1,0
23605,1,0
23613,1,0
23640,1,0
23693,1,0
23727,1,0
23731,1,0
23756,1,0
23764,1,0
23822,1,0
23887,1,0
23889,1,0
23911,1,0
23930,1,0
23937,1,0
23962,1,0
24045,1,0
24075,1,0
24081,1,0
24115,1,0
24152,1,0
24165,1,0
24191,1,0
24192,1,0
24249,1,0
24265,1,0
24270,1,0
24339,1,0
24344,1,0
24376,1,0
24381,1,0
24388,1,0
24442,1,0
24498,1,0
24515,1,0
24523,1,0
24547,1,0
24579,1,0
24682,1,0
24746,1,0
24776,1,0
24847,1,0
24930,1,0
24980,1,0
25047,1,0
25078,1,0
25128,1,0
25189,1,0
25205,1,0
25206,1,0
25210,1,0
25246,1,0
25247,1,0
25305,1,0
25310,1,0
25319,1,0
25373,1,0
25470,1,0
25526,1,0
25591,1,0
25636,1,0
25718,1,0
25726,1,0
25738,1,0
25815,1,0
25845,1,0
25866,1,0
25933,1,0
25947,1,0
26014,1,0
26064,1,0
26176,1,0
26231,1,0
26261,1,0
26267,1,0
26289,1,0
26398,1,0
26418,1,0
26428,1,0
26440,1,0
26442,1,0
26456,1,0
26477,1,0
26508,1,0
26527,1,0
26552,1,0
26593,1,0
26594,1,0
26647,1,0
26678,1,0
26710,1,0
26722,1,0
26726,1,0
26738,1,0
26747,1,0
26760,1,0
26766,1,0
26814,1,0
26839,1,0
26841,1,0
26858,1,0
26869,1,0
26905,1,0
26920,1,0
26922,1,0
26930,1,0
26936,1,0
26954,1,0
27000,1,0
27098,1,0
27169,1,0
27174,1,0
27177,1,0
27197,1,0
27203,1,0
27227,1,0
27270,1,0
27295,1,0
27299,1,0
27331,1,0
27388,1,0
27405,1,0
27511,1,0
27515,1,0
27558,1,0
27618,1,0
27631,1,0
27683,1,0
27706,1,0
27812,1,0
27837,1,0
27843,1,0
27852,1,0
27927,1,0
27934,1,0
27935,1,0
27953,1,0
27971,1,0
27977,1,0
27993,1,0
27999,1,0
28004,1,0
28041,1,0
28046,1,0
28060,1,0
28076,1,0
28090,1,0
28114,1,0
28155,1,0
28175,1,0
28208,1,0
28260,1,0
28292,1,0
28335,1,0
28362,1,0
28363,1,0
28373,1,0
28396,1,0
28417,1,0
28423,1,0
28433,1,0
28478,1,0
28534,1,0
28569,1,0
28604,1,0
28624,1,0
28629,1,0
28661,1,0
28664,1,0
28709,1,0
28719,1,0
28733,1,0
28752,1,0
28754,1,0
28780,1,0
28826,1,0
28829,1,0
28866,1,0
28923,1,0
28958,1,0
28972,1,0
28976,1,0
29007,1,0
29017,1,0
29019,1,0
29040,1,0
29080,1,0
29162,1,0
29176,1,0
29197,1,0
29221,1,0
29223,1,0
29231,1,0
29241,1,0
29244,1,0
29246,1,0
29394,1,0
29404,1,0
29448,1,0
29467,1,0
29499,1,0
29511,1,0
29575,1,0
29606,1,0
29620,1,0
29673,1,0
29703,1,0
29712,1,0
29762,1,0
29778,1,0
29792,1,0
29859,1,0
29893,1,0
29921,1,0
29927,1,0
29974,1,0
29990,1,0
29995,1,0
30001,1,0
30021,1,0
30027,1,0
30070,1,0
30091,1,0
30137,1,0
30140,1,0
30181,1,0
30188,1,0
30201,1,0
30223,1,0
30318,1,0
30401,1,0
30402,1,0
30452,1,0
30457,1,0
30530,1,0
30532,1,0
30533,1,0
30551,1,0
30569,1,0
30610,1,0
30619,1,0
30640,1,0
30645,1,0
30693,1,0
30733,1,0
30834,1,0
30845,1,0
30855,1,0
30863,1,0
30952,1,0
30955,1,0
30968,1,0
30994,1,0
31006,1,0
31013,1,0
31027,1,0
31044,1,0
31089,1,0
31114,1,0
31121,1,0
31149,1,0
31153,1,0
31161,1,0
31248,1,0
31262,1,0
31300,1,0
31312,1,0
31324,1,0
31361,1,0
31373,1,0
31379,1,0
31380,1,0
31440,1,0
31472,1,0
31477,1,0
31517,1,0
31584,1,0
31591,1,0
31605,1,0
31609,1,0
31635,1,0
31653,1,0
31689,1,0
31694,1,0
31699,1,0
31710,1,0
31738,1,0
31739,1,0
31787,1,0
31817,1,0
31827,1,0
31859,1,0
31884,1,0
31932,1,0
31979,1,0
31984,1,0
32054,1,0
32095,1,0
32124,1,0
32161,1,0
32236,1,0
32260,1,0
32294,1,0
32312,1,0
32330,1,0
32334,1,0
32339,1,0
32358,1,0
32365,1,0
32382,1,0
32478,1,0
32489,1,0
32492,1,0
32505,1,0
32514,1,0
32554,1,0
32598,1,0
32610,1,0
32628,1,0
32651,1,0
32663,1,0
32835,1,0
32867,1,0
32881,1,0
32908,1,0
32914,1,0
32953,1,0
32962,1,0
32993,1,0
33022,1,0
33023,1,0
33061,1,0
33062,1,0
33065,1,0
33164,1,0
33224,1,0
33230,1,0
33238,1,0
33277,1,0
33309,1,0
33316,1,0
33368,1,0
33383,1,0
33395,1,0
33420,1,0
33433,1,0
33434,1,0
33459,1,0
33472,1,0
33550,1,0
33558,1,0
33612,1,0
33654,1,0
33670,1,0
33703,1,0
33764,1,0
33768,1,0
33781,1,0
33836,1,0
33842,1,0
33875,1,0
33879,1,0
33909,1,0
33916,1,0
33948,1,0
33973,1,0
34005,1,0
34014,1,0
34041,1,0
34073,1,0
34095,1,0
34203,1,0
34243,1,0
34249,1,0
34254,1,0
34289,1,0
34338,1,0
34368,1,0
34384,1,0
34405,1,0
34461,1,0
34489,1,0
34494,1,0
34502,1,0
34504,1,0
34512,1,0
34539,1,0
34568,1,0
34575,1,0
34600,1,0
34607,1,0
34611,1,0
34656,1,0
34706,1,0
34709,1,0
34741,1,0
34759,1,0
34767,1,0
34776,1,0
34808,1,0
34811,1,0
34818,1,0
34827,1,0
34873,1,0
34908,1,0
34915,1,0
35001,1,0
35069,1,0
35094,1,0
35096,1,0
35175,1,0
35222,1,0
35227,1,0
35253,1,0
35264,1,0
35326,1,0
35329,1,0
35349,1,0
35363,1,0
35388,1,0
35416,1,0
35419,1,0
35528,1,0
35532,1,0
35534,1,0
35549,1,0
35559,1,0
35574,1,0
35586,1,0
35593,1,0
35621,1,0
35659,1,0
35660,1,0
35664,1,0
35695,1,0
35720,1,0
35748,1,0
35784,1,0
35788,1,0
35857,1,0
35873,1,0
35882,1,0
35920,1,0
35932,1,0
35944,1,0
35948,1,0
35987,1,0
36040,1,0
36088,1,0
36182,1,0
36187,1,0
36190,1,0
36235,1,0
36260,1,0
36278,1,0
36301,1,0
36334,1,0
36336,1,0
36368,1,0
36381,1,0
36415,1,0
36426,1,0
36468,1,0
36472,1,0
36497,1,0
36564,1,0
36625,1,0
36637,1,0
36694,1,0
36697,1,0
36703,1,0
36751,1,0
36754,1,0
36772,1,0
36779,1,0
36785,1,0
36809,1,0
36817,1,0
36893,1,0
36914,1,0
37017,1,0
37020,1,0
37024,1,0
37049,1,0
37051,1,0
37104,1,0
37229,1,0
37238,1,0
37251,1,0
37266,1,0
37285,1,0
37288,1,0
37292,1,0
37374,1,0
37395,1,0
37419,1,0
37472,1,0
37518,1,0
37551,1,0
37566,1,0
37580,1,0
37586,1,0
37593,1,0
37640,1,0
37643,1,0
37651,1,0
37693,1,0
37757,1,0
37761,1,0
37821,1,0
37883,1,0
37936,1,0
37964,1,0
37984,1,0
37991,1,0
38070,1,0
38081,1,0
38110,1,0
38111,1,0
38115,1,0
38138,1,0
38153,1,0
38202,1,0
38246,1,0
38249,1,0
38263,1,0
38297,1,0
38437,1,0
38438,1,0
38458,1,0
38469,1,0
38488,1,0
38503,1,0
38521,1,0
38547,1,0
38614,1,0
38637,1,0
38658,1,0
38665,1,0
38697,1,0
38773,1,0
38800,1,0
38844,1,0
38845,1,0
38851,1,0
38855,1,0
38860,1,0
38873,1,0
38883,1,0
38914,1,0
38922,1,0
38931,1,0
39002,1,0
39085,1,0
39128,1,0
39262,1,0
39305,1,0
39319,1,0
39325,1,0
39333,1,0
39357,1,0
39363,1,0
39378,1,0
39388,1,0
39390,1,0
39398,1,0
39411,1,0
39426,1,0
39457,1,0
39518,1,0
39520,1,0
39584,1,0
39591,1,0
39679,1,0
39682,1,0
39689,1,0
39701,1,0
39723,1,0
39740,1,0
39811,1,0
39885,1,0
39941,1,0
40005,1,0
40038,1,0
40076,1,0
40165,1,0
40166,1,0
40212,1,0
40222,1,0
40243,1,0
40250,1,0
40281,1,0
40372,1,0
40398,1,0
40428,1,0
40472,1,0
40480,1,0
40481,1,0
40525,1,0
40535,1,0
40543,1,0
40576,1,0
40622,1,0
40668,1,0
40709,1,0
40722,1,0
40770,1,0
40804,1,0
40840,1,0
40869,1,0
40910,1,0
40929,1,0
40937,1,0
41031,1,0
41034,1,0
41065,1,0
41072,1,0
41082,1,0
41102,1,0
41104,1,0
41110,1,0
41153,1,0
41215,1,0
41226,1,0
41235,1,0
41247,1,0
41249,1,0
41257,1,0
41278,1,0
41302,1,0
41305,1,0
41312,1,0
41355,1,0
41366,1,0
41411,1,0
41444,1,0
41472,1,0
41488,1,0
41502,1,0
41516,1,0
41542,1,0
41594,1,0
41663,1,0
41783,1,0
41784,1,0
41792,1,0
41827,1,0
41843,1,0
41861,1,0
41875,1,0
41944,1,0
41963,1,0
41998,1,0
42008,1,0
42063,1,0
42077,1,0
42106,1,0
42107,1,0
42109,1,0
42122,1,0
42146,1,0
42164,1,0
42180,1,0
42197,1,0
42220,1,0
42225,1,0
42285,1,0
42295,1,0
42305,1,0
42356,1,0
42383,1,0
42447,1,0
42478,1,0
42491,1,0
42534,1,0
42540,1,0
42552,1,0
42554,1,0
42606,1,0
42610,1,0
42611,1,0
42628,1,0
42707,1,0
42722,1,0
42741,1,0
42745,1,0
42770,1,0
42782,1,0
42792,1,0
42801,1,0
42813,1,0
42824,1,0
42831,1,0
42912,1,0
42914,1,0
42927,1,0
42970,1,0
42994,1,0
43004,1,0
43005,1,0
43014,1,0
43024,1,0
43046,1,0
43083,1,0
43085,1,0
43122,1,0
43133,1,0
43137,1,0
43145,1,0
43157,1,0
43203,1,0
43254,1,0
43305,1,0
43318,1,0
43379,1,0
43390,1,0
43409,1,0
43432,1,0
43476,1,0
43477,1,0
43559,1,0
43576,1,0
43593,1,0
43595,1,0
43610,1,0
43648,1,0
43650,1,0
43660,1,0
43666,1,0
43667,1,0
43687,1,0
43727,1,0
43729,1,0
43750,1,0
43757,1,0
43847,1,0
43890,1,0
43920,1,0
43929,1,0
43931,1,0
43944,1,0
43975,1,0
44037,1,0
44058,1,0
44064,1,0
44092,1,0
44141,1,0
44163,1,0
44181,1,0
44187,1,0
44199,1,0
44204,1,0
44229,1,0
44232,1,0
44265,1,0
44287,1,0
44292,1,0
44298,1,0
44343,1,0
44347,1,0
44351,1,0
44372,1,0
44398,1,0
44402,1,0
44449,1,0
44514,1,0
44558,1,0
44580,1,0
44584,1,0
44589,1,0
44599,1,0
44613,1,0
44623,1,0
44630,1,0
44705,1,0
44720,1,0
44751,1,0
44767,1,0
44813,1,0
44820,1,0
44859,1,0
44865,1,0
44965,1,0
45002,1,0
45037,1,0
45066,1,0
45069,1,0
45095,1,0
45123,1,0
45184,1,0
45199,1,0
45220,1,0
45239,1,0
45287,1,0
45305,1,0
45331,1,0
45365,1,0
45366,1,0
45463,1,0
45523,1,0
45528,1,0
45541,1,0
45551,1,0
45565,1,0
45625,1,0
45642,1,0
45658,1,0
45704,1,0
45715,1,0
45742,1,0
45770,1,0
45773,1,0
45777,1,0
45781,1,0
45832,1,0
45885,1,0
45898,1,0
45904,1,0
45915,1,0
46017,1,0
46070,1,0
46083,1,0
46130,1,0
46140,1,0
46192,1,0
46193,1,0
46206,1,0
46246,1,0
46249,1,0
46283,1,0
46362,1,0
46390,1,0
46471,1,0
46554,1,0
46576,1,0
46606,1,0
46612,1,0
46658,1,0
46663,1,0
46711,1,0
46715,1,0
46727,1,0
46858,1,0
46865,1,0
46881,1,0
46935,1,0
46943,1,0
46953,1,0
46978,1,0
46992,1,0
46994,1,0
47052,1,0
47053,1,0
47078,1,0
47112,1,0
47141,1,0
47142,1,0
47215,1,0
47240,1,0
47269,1,0
47289,1,0
47301,1,0
47335,1,0
47350,1,0
47377,1,0
47389,1,0
47405,1,0
47416,1,0
47438,1,0
47453,1,0
47457,1,0
47459,1,0
47467,1,0
47541,1,0
47542,1,0
47566,1,0
47572,1,0
47609,1,0
47633,1,0
47665,1,0
47671,1,0
47698,1,0
47719,1,0
47771,1,0
47773,1,0
47779,1,0
47803,1,0
47892,1,0
47934,1,0
47955,1,0
47991,1,0
48038,1,0
48040,1,0
48105,1,0
48111,1,0
48139,1,0
48291,1,0
48301,1,0
48310,1,0
48372,1,0
48426,1,0
48445,1,0
48453,1,0
48514,1,0
48532,1,0
48548,1,0
48567,1,0
48590,1,0
48603,1,0
48652,1,0
48653,1,0
48654,1,0
48682,1,0
48683,1,0
48720,1,0
48736,1,0
48759,1,0
48776,1,0
48793,1,0
48810,1,0
48833,1,0
48845,1,0
48901,1,0
48904,1,0
48962,1,0
49000,1,0
49022,1,0
49037,1,0
49066,1,0
49074,1,0
49078,1,0
49094,1,0
49117,1,0
49162,1,0
49221,1,0
49228,1,0
49267,1,0
49322,1,0
49347,1,0
49356,1,0
49390,1,0
49439,1,0
49488,1,0
49513,1,0
49547,1,0
49645,1,0
49648,1,0
49696,1,0
49722,1,0
49751,1,0
49776,1,0
49788,1,0
49812,1,0
49835,1,0
49874,1,0
49878,1,0
49902,1,0
49954,1,0
49970,1,0
49974,1,0
49987,1,0
50005,1,0
50010,1,0
50047,1,0
50052,1,0
50055,1,0
50115,1,0
50205,1,0
50215,1,0
50220,1,0
50348,1,0
50363,1,0
50451,1,0
50486,1,0
50520,1,0
50538,1,0
50544,1,0
50569,1,0
50589,1,0
50622,1,0
50637,1,0
50670,1,0
50673,1,0
50688,1,0
50752,1,0
50772,1,0
50819,1,0
50833,1,0
50865,1,0
50938,1,0
50968,1,0
51051,1,0
51157,1,0
51158,1,0
51190,1,0
51200,1,0
51214,1,0
51230,1,0
51254,1,0
51302,1,0
51315,1,0
51321,1,0
51370,1,0
51404,1,0
51438,1,0
51466,1,0
51533,1,0
51547,1,0
51557,1,0
51564,1,0
51602,1,0
51641,1,0
51649,1,0
51687,1,0
51692,1,0
51737,1,0
51760,1,0
51781,1,0
51834,1,0
51835,1,0
51906,1,0
51935,1,0
51941,1,0
51945,1,0
51962,1,0
51988,1,0
52002,1,0
52060,1,0
52095,1,0
52120,1,0
52133,1,0
52213,1,0
52214,1,0
52239,1,0
52242,1,0
52244,1,0
52332,1,0
52339,1,0
52343,1,0
52360,1,0
52365,1,0
52386,1,0
52451,1,0
52465,1,0
52479,1,0
52491,1,0
52504,1,0
52550,1,0
52611,1,0
52620,1,0
52683,1,0
52714,1,0
52733,1,0
52743,1,0
52750,1,0
52773,1,0
52803,1,0
52828,1,0
52888,1,0
52901,1,0
52906,1,0
52980,1,0
53018,1,0
53021,1,0
53033,1,0
53071,1,0
53077,1,0
53086,1,0
53141,1,0
53185,1,0
53209,1,0
53213,1,0
53229,1,0
53269,1,0
53290,1,0
53292,1,0
53299,1,0
53321,1,0
53333,1,0
53388,1,0
53407,1,0
53414,1,0
53427,1,0
53428,1,0
53435,1,0
53464,1,0
53516,1,0
53541,1,0
53553,1,0
53569,1,0
53634,1,0
53642,1,0
53665,1,0
53712,1,0
53721,1,0
53797,1,0
53813,1,0
53838,1,0
53865,1,0
53875,1,0
53889,1,0
53896,1,0
53902,1,0
53904,1,0
53947,1,0
53961,1,0
53966,1,0
53978,1,0
54047,1,0
54085,1,0
54115,1,0
54116,1,0
54156,1,0
54203,1,0
54278,1,0
54279,1,0
54295,1,0
54312,1,0
54333,1,0
54337,1,0
54360,1,0
54361,1,0
54369,1,0
54376,1,0
54384,1,0
54392,1,0
54455,1,0
54490,1,0
54605,1,0
54644,1,0
54663,1,0
54666,1,0
54671,1,0
54683,1,0
54790,1,0
54799,1,0
54885,1,0
54914,1,0
54939,1,0
54957,1,0
54959,1,0
54967,1,0
55008,1,0
55030,1,0
55044,1,0
55070,1,0
55112,1,0
55127,1,0
55131,1,0
55161,1,0
55167,1,0
55185,1,0
55194,1,0
55221,1,0
55241,1,0
55282,1,0
55317,1,0
55318,1,0
55350,1,0
55356,1,0
55396,1,0
55431,1,0
55497,1,0
55522,1,0
55525,1,0
55528,1,0
